169,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where  `process_rundll32` AND Processes.process = ""*apphelp.dll,ShimFlushCache*"" by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `rundll32_shimcache_flush_filter`"
170,"`powershell` EventCode=4104 ScriptBlockText IN(""*system.enterpriseservices.internal.publish*"") | fillnull | stats count min(_time) as firstTime max(_time) as lastTime by dest signature signature_id user_id vendor_product EventID Guid Opcode Name Path ProcessID ScriptBlockId ScriptBlockText | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `windows_powershell_add_module_to_global_assembly_cache_filter`"
171,"`powershell` EventCode=4104 ScriptBlockText=""*invoke-sqlcmd*"" | eval script_lower=lower(ScriptBlockText) | eval has_query=case( match(script_lower, ""(?i)-query\\s+""), 1, match(script_lower, ""(?i)-q\\s+""), 1, true(), 0 ), has_input_file=case( match(script_lower, ""(?i)-inputfile\\s+""), 1, match(script_lower, ""(?i)-i\\s+""), 1, true(), 0 ), has_url_input=case( match(script_lower, ""(?i)-inputfile\\s+https?://""), 1, match(script_lower, ""(?i)-i\\s+https?://""), 1, match(script_lower, ""(?i)-inputfile\\s+ftp://""), 1, match(script_lower, ""(?i)-i\\s+ftp://""), 1, true(), 0 ), has_admin_conn=case( match(script_lower, ""(?i)-dedicatedadministratorconnection""), 1, true(), 0 ), has_suspicious_auth=case( match(script_lower, ""(?i)-username\\s+sa\\b""), 1, match(script_lower, ""(?i)-u\\s+sa\\b""), 1, match(script_lower, ""(?i)-username\\s+admin\\b""), 1, match(script_lower, ""(?i)-u\\s+admin\\b""), 1, true(), 0 ), has_suspicious_query=case( match(script_lower, ""(?i)(xp_cmdshell|sp_oacreate|sp_execute_external|openrowset|bulk\\s+insert)""), 1, match(script_lower, ""(?i)(master\\.\\.\\.sysdatabases|msdb\\.\\.\\.backuphistory|sysadmin|securityadmin)""), 1, match(script_lower, ""(?i)(select.*from.*sys\\.|select.*password|dump\\s+database)""), 1, match(script_lower, ""(?i)(sp_addextendedproc|sp_makewebtask|sp_addsrvrolemember)""), 1, match(script_lower, ""(?i)(sp_configure.*show\\s+advanced|reconfigure|enable_xp_cmdshell)""), 1, match(script_lower, ""(?i)(exec.*master\\.dbo\\.|exec.*msdb\\.dbo\\.)""), 1, match(script_lower, ""(?i)(sp_password|sp_control_dbmasterkey_password|sp_dropextendedproc)""), 1, match(script_lower, ""(?i)(powershell|cmd\\.exe|rundll32|regsvr32|certutil)""), 1, true(), 0 ), has_data_exfil=case( match(script_lower, ""(?i)-outputas\\s+(dataset|datatables)""), 1, match(script_lower, ""(?i)-as\\s+(dataset|datatables)""), 1, match(script_lower, ""(?i)(for\\s+xml|for\\s+json)""), 1, match(script_lower, ""(?i)(select.*into.*from|select.*into.*outfile)""), 1, true(), 0 ), has_cert_bypass=case( match(script_lower, ""(?i)-trustservercertificate""), 1, true(), 0 )
| eval risk_score=0 | eval risk_score=case( has_suspicious_query=1 AND has_data_exfil=1, risk_score + 90, has_url_input=1, risk_score + 80, has_suspicious_query=1, risk_score + 60, has_data_exfil=1, risk_score + 60, has_admin_conn=1, risk_score + 50, has_suspicious_auth=1, risk_score + 40, has_cert_bypass=1, risk_score + 20, true(), risk_score )
| eval command_type=case( match(script_lower, ""xp_cmdshell""), ""xp_cmdshell abuse"", match(script_lower, ""https?://""), ""Remote file execution"", match(script_lower, ""sys\\.server_principals""), ""System enumeration"", match(script_lower, ""fn_my_permissions""), ""Permission enumeration"", match(script_lower, ""username\\s+sa\\b""), ""SA account usage"", match(script_lower, ""show\\s+advanced\\s+options""), ""Configuration change attempt"", match(script_lower, ""select.*from\\s+customers""), ""Large data export"", match(script_lower, ""select.*password""), ""Sensitive data query"", match(script_lower, ""sp_configure.*xp_cmdshell""), ""Enable xp_cmdshell"", 1=1, ""General database access"" )
| eval risk_factors=mvappend( if(has_suspicious_query=1 AND has_data_exfil=1, ""High-risk query with data extraction: "".command_type, null()), if(has_url_input=1, ""Remote file input detected in command"", null()), if(has_suspicious_query=1, ""Suspicious SQL query pattern: "".command_type, null()), if(has_data_exfil=1, ""Potential data exfiltration using "".command_type, null()), if(has_admin_conn=1, ""Administrative database connection"", null()), if(has_suspicious_auth=1, ""Suspicious authentication method used"", null()), if(has_cert_bypass=1, ""Certificate validation bypassed"", null()) ) | eval risk_message=""PowerShell Invoke-Sqlcmd execution with risk factors: "".mvjoin(risk_factors, "", "")
| where risk_score >= 30 | stats count min(_time) as firstTime max(_time) as lastTime by EventCode ScriptBlockText UserID Computer risk_message risk_score command_type | rename Computer as dest, UserID as user | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `windows_powershell_invoke_sqlcmd_execution_filter`"
172,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | rename process_name as text | fields text, parent_process_name, process, user, dest | apply detect_suspicious_processnames_using_pretrained_model_in_dsdl | rename predicted_label as is_suspicious_score | rename text as process_name | where is_suspicious_score > 0.5 | `detect_suspicious_processnames_using_pretrained_model_in_dsdl_filter`"
173,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""cmd.exe"" OR Processes.process_name=""powershell*"") AND Processes.process = ""*Get-ADUserResultantPasswordPolicy*"" by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `get_aduserresultantpasswordpolicy_with_powershell_filter`"
174,"| tstats `security_content_summariesonly` count FROM datamodel=Endpoint.Processes where `process_dllhost` by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | regex process=""(?i)(dllhost\.exe.{0,4}$)"" | `suspicious_dllhost_no_command_line_arguments_filter`"
175,"| from datamodel Alerts.Alerts | search app=osquery:results name=pack_osx-attacks_Keyboard_Event_Taps | rename columns.cmdline as cmd, columns.name as process_name, columns.pid as process_id| dedup host,process_name | table host,process_name, cmd, process_id | `processes_tapping_keyboard_events_filter`"
176,"| tstats `security_content_summariesonly` values(Processes.process) as process min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where Processes.process_name=schtasks.exe Processes.process=""*shutdown*"" Processes.process=""*/create *"" by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `schtasks_used_for_forcing_a_reboot_filter`"
177,"`cisco_network_visibility_module_flowdata`
process_name IN (
        ""notepad.exe"", ""write.exe"", ""mspaint.exe"", ""calc.exe"", 
        ""addinutil.exe"", ""cmstp.exe"", ""dialer.exe"", ""eqnedt32.exe"", ""IMEWDBLD.exe""
        )
NOT dest IN (
        ""10.0.0.0/8"", ""172.16.0.0/12"", ""192.168.0.0/16"", ""100.64.0.0/10"", 
        ""127.0.0.0/8"", ""169.254.0.0/16"", ""192.0.0.0/24"", ""192.0.0.0/29"", ""192.0.0.8/32"", 
        ""192.0.0.9/32"", ""192.0.0.10/32"", ""192.0.0.170/32"", ""192.0.0.171/32"", ""192.0.2.0/24"", 
        ""192.31.196.0/24"", ""192.52.193.0/24"", ""192.88.99.0/24"", ""224.0.0.0/4"", ""192.175.48.0/24"", 
        ""198.18.0.0/15"", ""198.51.100.0/24"", ""203.0.113.0/24"", ""240.0.0.0/4"", ""::1""
        )
| stats count min(_time) as firstTime max(_time) as lastTime
        values(parent_process_arguments) as parent_process_arguments
        values(process_arguments) as process_arguments
        values(parent_process_hash) as parent_process_hash
        values(process_hash) as process_hash
        values(module_name_list) as module_name_list
        values(module_hash_list) as module_hash_list
        values(dest_port) as dest_port
        values(aliul) as additional_logged_in_users_list
        values(dest_hostname) as dest_hostname
        by src dest parent_process_path parent_process_integrity_level process_path process_name process_integrity_level process_id transport
| `security_content_ctime(firstTime)`
| `security_content_ctime(lastTime)`
| table
  parent_process_integrity_level parent_process_path parent_process_arguments parent_process_hash
  process_integrity_level process_path process_name process_arguments process_hash process_id
  additional_logged_in_users_list module_name_list module_hash_list
  src dest_hostname dest dest_port transport firstTime lastTime
| `cisco_nvm___non_network_binary_making_network_connection_filter`"
178,"| tstats `security_content_summariesonly` count FROM datamodel=Endpoint.Registry WHERE (Registry.registry_path= ""*\\Environment\\windir"" Registry.registry_value_data = ""*.exe*"") by Registry.action Registry.dest Registry.process_guid Registry.process_id Registry.registry_hive Registry.registry_path Registry.registry_key_name Registry.registry_value_data Registry.registry_value_name Registry.registry_value_type Registry.status Registry.user Registry.vendor_product | `drop_dm_object_name(Registry)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `silentcleanup_uac_bypass_filter`"
179,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.parent_process_name = ""wscript.exe"" AND Processes.parent_process = ""*//e:vbscript*"") OR (Processes.process_name = ""wscript.exe"" AND Processes.process = ""*//e:vbscript*"") by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `vbscript_execution_using_wscript_app_filter`"
180,"| tstats `security_content_summariesonly` values(Processes.process) as process min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""RDPWInst.exe"" OR Processes.original_file_name=""RDPWInst.exe"") AND Processes.process IN (""* -i*"", ""* -s*"", ""* -o*"", ""* -w*"", ""* -r*"") by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `windows_remote_service_rdpwinst_tool_execution_filter`"
181,| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where Processes.parent_process_name=fodhelper.exe by Processes.action Processes.dest Processes.original_file_name Processes.parent_process Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id Processes.parent_process_name Processes.parent_process_path Processes.process Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user Processes.user_id Processes.vendor_product | `drop_dm_object_name(Processes)` | `security_content_ctime(firstTime)`| `security_content_ctime(lastTime)` | `fodhelper_uac_bypass_filter`
